Dendrometer,Treatment,Date,Hour,Air temperature (°C),Perimeter (mm)
P12A10,Irrigated,26-04-2015,17,24.3671875,30.94716195
P12A10,Irrigated,26-04-2015,18,18.99609375,30.932635583
P12A10,Irrigated,26-04-2015,19,15.45703125,30.935542382
P12A10,Irrigated,26-04-2015,20,13.71875,30.933604516
P12A10,Irrigated,26-04-2015,21,13.44140625,30.93166665
P12A10,Irrigated,26-04-2015,22,12.12890625,30.932635583
P12A10,Irrigated,26-04-2015,23,11.4453125,30.937476434
P12A10,Irrigated,27-04-2015,0,10.93359375,30.945224084
P12A10,Irrigated,27-04-2015,1,10.296875,30.94716195
P12A10,Irrigated,27-04-2015,2,9.453125,30.946193017
P12A10,Irrigated,27-04-2015,3,9.00390625,30.949096002
P12A10,Irrigated,27-04-2015,4,8.47265625,30.950064935
P12A10,Irrigated,27-04-2015,5,7.828125,30.966529168
P12A10,Irrigated,27-04-2015,6,7.8828125,30.988799371
P12A10,Irrigated,27-04-2015,7,7.5859375,30.998481073
P12A10,Irrigated,27-04-2015,8,7.1875,31.00525979
P12A10,Irrigated,27-04-2015,9,7.24609375,31.012038507
P12A10,Irrigated,27-04-2015,10,8.7890625,31.015914239
P12A10,Irrigated,27-04-2015,11,11.75,31.011069573
P12A10,Irrigated,27-04-2015,12,14.76953125,31.013007439
P12A10,Irrigated,27-04-2015,13,15.99609375,31.016879357
P12A10,Irrigated,27-04-2015,14,26.55859375,31.005259789
P12A10,Irrigated,27-04-2015,15,27.69140625,30.999450005
P12A10,Irrigated,27-04-2015,16,19.2578125,31.011069573
P12A10,Irrigated,27-04-2015,17,16.2890625,31.010104455
P12A10,Irrigated,27-04-2015,18,14.35546875,31.010104455
P12A10,Irrigated,27-04-2015,19,11.16015625,31.032374658
P12A10,Irrigated,27-04-2015,20,9.84375,31.032374658
P12A10,Irrigated,27-04-2015,21,9.29296875,31.031405725
P12A10,Irrigated,27-04-2015,22,8.7734375,31.033343591
P12A10,Irrigated,27-04-2015,23,8.66015625,31.035277643
P12A10,Irrigated,28-04-2015,0,8.1953125,31.033343591
P12A10,Irrigated,28-04-2015,1,7.66796875,31.030436792
P12A10,Irrigated,28-04-2015,2,7.09765625,31.02850274
P12A10,Irrigated,28-04-2015,3,7.0625,31.030436792
P12A10,Irrigated,28-04-2015,4,6.54296875,31.032374658
P12A10,Irrigated,28-04-2015,5,6.0625,31.032374658
P12A10,Irrigated,28-04-2015,6,5.74609375,31.040122308
P12A10,Irrigated,28-04-2015,7,5.42578125,31.046901025
P12A10,Irrigated,28-04-2015,8,4.6953125,31.051741876
P12A10,Irrigated,28-04-2015,9,5.3984375,31.056582727
P12A10,Irrigated,28-04-2015,10,10.6796875,31.055613794
P12A10,Irrigated,28-04-2015,11,19.0078125,31.070140161
P12A10,Irrigated,28-04-2015,12,18.87890625,31.097251214
P12A10,Irrigated,28-04-2015,13,31.94140625,31.078852929
P12A10,Irrigated,28-04-2015,14,33.19921875,31.049804009
P12A10,Irrigated,28-04-2015,15,29.7734375,31.043025292
P12A10,Irrigated,28-04-2015,16,28.39453125,31.009135521
P12A10,Irrigated,28-04-2015,17,25.6875,31.008166588
P12A10,Irrigated,28-04-2015,18,20.96484375,31.003325737
P12A10,Irrigated,28-04-2015,19,15.25,31.018817223
P12A10,Irrigated,28-04-2015,20,13.15625,31.019786156
P12A10,Irrigated,28-04-2015,21,12.64453125,31.021724022
P12A10,Irrigated,28-04-2015,22,11.94921875,31.023658074
P12A10,Irrigated,28-04-2015,23,11.09765625,31.0246270069999
P12A10,Irrigated,29-04-2015,0,10.4921875,31.0265648729999
P12A10,Irrigated,29-04-2015,1,9.671875,31.0304367909999
P12A10,Irrigated,29-04-2015,2,9.0625,31.028502739
P12A10,Irrigated,29-04-2015,3,9.11328125,31.029467857
P12A10,Irrigated,29-04-2015,4,8.7265625,31.028502739
P12A10,Irrigated,29-04-2015,5,8.671875,31.028502739
P12A10,Irrigated,29-04-2015,6,8.98046875,31.028502739
P12A10,Irrigated,29-04-2015,7,9.1171875,31.029467857
P12A10,Irrigated,29-04-2015,8,8.609375,31.033343589
P12A10,Irrigated,29-04-2015,9,8.3984375,31.036246574
P12A10,Irrigated,29-04-2015,10,11.65234375,31.036246574
P12A10,Irrigated,29-04-2015,11,15.1796875,31.0439942239999
P12A10,Irrigated,29-04-2015,12,17.73828125,31.0488350749999
P12A10,Irrigated,29-04-2015,13,25.48828125,31.057551658
P12A10,Irrigated,29-04-2015,14,27.38671875,31.066264427
P12A10,Irrigated,29-04-2015,15,23.6953125,31.0623925089999
P12A10,Irrigated,29-04-2015,16,21.4765625,31.0546448589999
P12A10,Irrigated,29-04-2015,17,14.421875,31.053675926
P12A10,Irrigated,29-04-2015,18,13.4375,31.053675926
P12A10,Irrigated,29-04-2015,19,12.2890625,31.0546448589999
P12A10,Irrigated,29-04-2015,20,12.1640625,31.053675926
P12A10,Irrigated,29-04-2015,21,12.328125,31.0546448589999
P12A10,Irrigated,29-04-2015,22,12.35546875,31.057551658
P12A10,Irrigated,29-04-2015,23,12.265625,31.060454643
P12A10,Irrigated,30-04-2015,0,11.65234375,31.064330375
P12A10,Irrigated,30-04-2015,1,11.5859375,31.070140159
P12A10,Irrigated,30-04-2015,2,10.83984375,31.0914414289999
P12A10,Irrigated,30-04-2015,3,10,31.0991890789999
P12A10,Irrigated,30-04-2015,4,9.4140625,31.1069367289999
P12A10,Irrigated,30-04-2015,5,8.76171875,31.1166184309999
P12A10,Irrigated,30-04-2015,6,7.8828125,31.1282379989999
P12A10,Irrigated,30-04-2015,7,7.7578125,31.1476052169999
P12A10,Irrigated,30-04-2015,8,7.22265625,31.151480949
P12A10,Irrigated,30-04-2015,9,9.7578125,31.144702232
P12A10,Irrigated,30-04-2015,10,20.9765625,31.149543083
P12A10,Irrigated,30-04-2015,11,21.1015625,31.168910301
P12A10,Irrigated,30-04-2015,12,19.67578125,31.151480949
P12A10,Irrigated,30-04-2015,13,33.515625,31.1243660809999
P12A10,Irrigated,30-04-2015,14,31.0234375,31.0866005779999
P12A10,Irrigated,30-04-2015,15,30.2890625,31.0585205909999
P12A10,Irrigated,30-04-2015,16,26.5078125,31.0469010229999
P12A10,Irrigated,30-04-2015,17,22.19921875,31.0217240209999
P12A10,Irrigated,30-04-2015,18,19.453125,31.0168793549999
P12A10,Irrigated,30-04-2015,19,14.91015625,31.0130074369999
P12A10,Irrigated,30-04-2015,20,11.9765625,31.0197861539999
P12A10,Irrigated,30-04-2015,21,11.53125,31.0207550869999
P12A10,Irrigated,30-04-2015,22,10.8125,31.0275338039999
P12A10,Irrigated,30-04-2015,23,10.55078125,31.0139763699999
P12A10,Irrigated,01-05-2015,0,10.1953125,31.0352776399999
P12A10,Irrigated,01-05-2015,1,9.19921875,31.0343125219999
P12A10,Irrigated,01-05-2015,2,8.59765625,31.0314057229999
P12A10,Irrigated,01-05-2015,3,7.69921875,31.0372155069999
P12A10,Irrigated,01-05-2015,4,7.93359375,31.0343125219999
P12A10,Irrigated,01-05-2015,5,7.76953125,31.0343125219999
P12A10,Irrigated,01-05-2015,6,7.2265625,31.0362465739999
P12A10,Irrigated,01-05-2015,7,8.63671875,31.0333435889999
P12A10,Irrigated,01-05-2015,8,8.02734375,31.0420563579999
P12A10,Irrigated,01-05-2015,9,8.03125,31.0478661419999
P12A10,Irrigated,01-05-2015,10,9.7421875,31.0469010239999
P12A10,Irrigated,01-05-2015,11,12.42578125,31.0449631579999
P12A10,Irrigated,01-05-2015,12,13.95703125,31.0449631579999
P12A10,Irrigated,01-05-2015,13,16.84375,31.0469010239999
P12A10,Irrigated,01-05-2015,14,18.84765625,31.0469010239999
P12A10,Irrigated,01-05-2015,15,19.48828125,31.0246270069999
P12A10,Irrigated,01-05-2015,16,18.1484375,31.0110695729999
P12A10,Irrigated,01-05-2015,17,16.61328125,31.0023568039999
P12A10,Irrigated,01-05-2015,18,16.85546875,31.0033257369999
P12A10,Irrigated,01-05-2015,19,13.2734375,31.0178482889999
P12A10,Irrigated,01-05-2015,20,12.390625,31.0255959389999
P12A10,Irrigated,01-05-2015,21,13.18359375,31.0226891399999
P12A10,Irrigated,01-05-2015,22,13.2890625,31.0217240219999
P12A10,Irrigated,01-05-2015,23,13.18359375,31.0294678569999
P12A10,Irrigated,02-05-2015,0,13.109375,31.0459320899999
P12A10,Irrigated,02-05-2015,1,12.203125,31.0556137919999
P12A10,Irrigated,02-05-2015,2,12.00390625,31.0798218609999
P12A10,Irrigated,02-05-2015,3,12.15234375,31.1292069319999
P12A10,Irrigated,02-05-2015,4,10.3359375,31.1456711649999
P12A10,Irrigated,02-05-2015,5,10.09375,31.1621315839999
P12A10,Irrigated,02-05-2015,6,9.12890625,31.1747200849999
P12A10,Irrigated,02-05-2015,7,8.53515625,31.1698792339999
P12A10,Irrigated,02-05-2015,8,7.93359375,31.1785920029999
P12A10,Irrigated,02-05-2015,9,7.90234375,31.2018349529999
P12A10,Irrigated,02-05-2015,10,18.3515625,31.2173264389999
P12A10,Irrigated,02-05-2015,11,19.484375,31.2396004559999
P12A10,Irrigated,02-05-2015,12,16.62890625,31.2405655739999
P12A10,Irrigated,02-05-2015,13,25.8046875,31.2115166539999
P12A10,Irrigated,02-05-2015,14,28.5859375,31.1727822179999
P12A10,Irrigated,02-05-2015,15,27.50390625,31.1640694489999
P12A10,Irrigated,02-05-2015,16,24.16015625,31.1582596649999
P12A10,Irrigated,02-05-2015,17,21.62890625,31.1447022309999
P12A10,Irrigated,02-05-2015,18,15.671875,31.0924103609999
P12A10,Irrigated,02-05-2015,19,11.43359375,31.0972512119999
P12A10,Irrigated,02-05-2015,20,9.78515625,31.0972512119999
P12A10,Irrigated,02-05-2015,21,9.15625,31.0953171599999
P12A10,Irrigated,02-05-2015,22,8.0078125,31.0982201449999
P12A10,Irrigated,02-05-2015,23,8.72265625,31.1001580109999
P12A10,Irrigated,03-05-2015,0,7.6640625,31.1069367279999
P12A10,Irrigated,03-05-2015,1,5.875,31.1108086459999
P12A10,Irrigated,03-05-2015,2,5.46875,31.1166184299999
P12A10,Irrigated,03-05-2015,3,4.60546875,31.1253350129999
P12A10,Irrigated,03-05-2015,4,3.35546875,31.1408264989999
P12A10,Irrigated,03-05-2015,5,2.15625,31.1505120149999
P12A10,Irrigated,03-05-2015,6,2.6328125,31.1524498809999
P12A10,Irrigated,03-05-2015,7,0.8828125,31.1592247829999
P12A10,Irrigated,03-05-2015,8,0.5703125,31.1650383819999
P12A10,Irrigated,03-05-2015,9,3.25390625,31.1621315829999
P12A10,Irrigated,03-05-2015,10,15.70703125,31.1350167149999
P12A10,Irrigated,03-05-2015,11,17.609375,31.1369545809999
P12A10,Irrigated,03-05-2015,12,15.10546875,31.1379235139999
P12A10,Irrigated,03-05-2015,13,27.73046875,31.1301758639999
P12A10,Irrigated,03-05-2015,14,28.75,31.1040299289999
P12A10,Irrigated,03-05-2015,15,28.8359375,31.0914414279999
P12A10,Irrigated,03-05-2015,16,27.65234375,31.0769188759999
P12A10,Irrigated,03-05-2015,17,25.421875,31.0614235759999
P12A10,Irrigated,03-05-2015,18,18.4453125,31.0246270059999
P12A10,Irrigated,03-05-2015,19,14.22265625,31.0081665869999
P12A10,Irrigated,03-05-2015,20,13.3515625,31.0081665869999
P12A10,Irrigated,03-05-2015,21,12.26953125,31.0081665869999
P12A10,Irrigated,03-05-2015,22,11.15234375,31.0246270059999
P12A10,Irrigated,03-05-2015,23,10.1875,31.0285027379999
P12A10,Irrigated,04-05-2015,0,9.52734375,31.0294678559999
P12A10,Irrigated,04-05-2015,1,9.25,31.0323746549999
P12A10,Irrigated,04-05-2015,2,7.14453125,31.0362465729999
P12A10,Irrigated,04-05-2015,3,6.19140625,31.0352776399999
P12A10,Irrigated,04-05-2015,4,4.5,31.0381844389999
P12A10,Irrigated,04-05-2015,5,3.6171875,31.0362465729999
P12A10,Irrigated,04-05-2015,6,2.63671875,31.0323746549999
P12A10,Irrigated,04-05-2015,7,2.86328125,31.0333435879999
P12A10,Irrigated,04-05-2015,8,3.6796875,31.0323746549999
P12A10,Irrigated,04-05-2015,9,6.84765625,31.0323746549999
P12A10,Irrigated,04-05-2015,10,19.30859375,31.0236580719999
P12A10,Irrigated,04-05-2015,11,21.19140625,31.0410912389999
P12A10,Irrigated,04-05-2015,12,17.1328125,31.0430252909999
P12A10,Irrigated,04-05-2015,13,29.40234375,31.0236580729999
P12A10,Irrigated,04-05-2015,14,29.62109375,31.0062287209999
P12A10,Irrigated,04-05-2015,15,26.921875,31.0042908549999
P12A10,Irrigated,04-05-2015,16,25.73828125,31.0081665869999
P12A10,Irrigated,04-05-2015,17,23.8984375,31.0081665869999
P12A10,Irrigated,04-05-2015,18,17.67578125,30.9810517189999
P12A10,Irrigated,04-05-2015,19,12.75390625,30.9684632179999
P12A10,Irrigated,04-05-2015,20,10.75,30.9578125829999
P12A10,Irrigated,04-05-2015,21,9.859375,30.9587815159999
P12A10,Irrigated,04-05-2015,22,9.0625,30.9597504489999
P12A10,Irrigated,04-05-2015,23,8.23046875,30.9645912999999
P12A10,Irrigated,05-05-2015,0,7.8203125,30.9810517189999
P12A10,Irrigated,05-05-2015,1,7.5546875,30.9849274509999
P12A10,Irrigated,05-05-2015,2,7.6171875,30.9897683019999
P12A10,Irrigated,05-05-2015,3,7.125,30.9965470189999
P12A10,Irrigated,05-05-2015,4,6.69140625,31.0071976539999
P12A10,Irrigated,05-05-2015,5,6.515625,31.0120385049999
P12A10,Irrigated,05-05-2015,6,5.55859375,31.0159142369999
P12A10,Irrigated,05-05-2015,7,4.58203125,31.0178482889999
P12A10,Irrigated,05-05-2015,8,4.828125,31.0159142369999
P12A10,Irrigated,05-05-2015,9,6.28125,31.0197861549999
P12A10,Irrigated,05-05-2015,10,16.53515625,31.0197861549999
P12A10,Irrigated,05-05-2015,11,18.55078125,31.0139763709999
P12A10,Irrigated,05-05-2015,12,16.04296875,31.0120385049999
P12A10,Irrigated,05-05-2015,13,30.83984375,31.0052597879999
P12A10,Irrigated,05-05-2015,14,31.03125,31.0120385049999
P12A10,Irrigated,05-05-2015,15,30.109375,31.0023568029999
P12A10,Irrigated,05-05-2015,16,26.31640625,31.0052597879999
P12A10,Irrigated,05-05-2015,17,26.125,31.0023568029999
P12A10,Irrigated,05-05-2015,18,18.8984375,30.9520027989999
P12A10,Irrigated,05-05-2015,19,13.328125,30.9442551489999
P12A10,Irrigated,05-05-2015,20,11.02734375,30.9355423799999
P12A10,Irrigated,05-05-2015,21,9.98828125,30.9374764319999
P12A10,Irrigated,05-05-2015,22,10.0078125,30.9394142979999
P12A10,Irrigated,05-05-2015,23,8.7734375,30.9461930149999
P12A10,Irrigated,06-05-2015,0,7.79296875,30.9500649329999
P12A10,Irrigated,06-05-2015,1,7.21484375,30.9558747169999
P12A10,Irrigated,06-05-2015,2,6.78515625,30.9471619479999
P12A10,Irrigated,06-05-2015,3,5.80078125,30.9481308809999
P12A10,Irrigated,06-05-2015,4,5.1484375,30.9529717319999
P12A10,Irrigated,06-05-2015,5,3.8828125,30.9616845009999
P12A10,Irrigated,06-05-2015,6,3.4453125,30.9674942849999
P12A10,Irrigated,06-05-2015,7,3,30.9752419349999
P12A10,Irrigated,06-05-2015,8,2.87890625,30.9849274509999
P12A10,Irrigated,06-05-2015,9,4.5546875,30.9917023529999
P12A10,Irrigated,06-05-2015,10,14.97265625,30.9936402189999
P12A10,Irrigated,06-05-2015,11,17.8828125,31.0013878689999
P12A10,Irrigated,06-05-2015,12,15.26171875,31.0042908539999
P12A10,Irrigated,06-05-2015,13,30.87890625,31.0110695709999
P12A10,Irrigated,06-05-2015,14,31.65234375,30.9955780849999
P12A10,Irrigated,06-05-2015,15,28.6640625,30.9791176659999
P12A10,Irrigated,06-05-2015,16,25.00390625,30.9665291649999
P12A10,Irrigated,06-05-2015,17,22.63671875,30.9616844989999
P12A10,Irrigated,06-05-2015,18,17.20703125,30.9355423789999
P12A10,Irrigated,06-05-2015,19,11.8203125,30.9287636619999
P12A10,Irrigated,06-05-2015,20,9.54296875,30.9006798609999
P12A10,Irrigated,06-05-2015,21,9.3828125,30.9006798609999
P12A10,Irrigated,06-05-2015,22,8.078125,30.9026177269999
P12A10,Irrigated,06-05-2015,23,7.375,30.9084275109999
P12A10,Irrigated,07-05-2015,0,6.62109375,30.9200470789999
P12A10,Irrigated,07-05-2015,1,5.69921875,30.9297287809999
P12A10,Irrigated,07-05-2015,2,4.57421875,30.9374764309999
P12A10,Irrigated,07-05-2015,3,4.25,30.9413521629999
P12A10,Irrigated,07-05-2015,4,5.03515625,30.9452240809999
P12A10,Irrigated,07-05-2015,5,5.02734375,30.9529717309999
P12A10,Irrigated,07-05-2015,6,4.3125,30.9539406639999
P12A10,Irrigated,07-05-2015,7,4.61328125,30.9578125819999
P12A10,Irrigated,07-05-2015,8,6.15625,30.9742730009999
P12A10,Irrigated,07-05-2015,9,7.16015625,30.9781487329999
P12A10,Irrigated,07-05-2015,10,9.28125,30.9800827849999
P12A10,Irrigated,07-05-2015,11,12.1796875,30.9810517179999
P12A10,Irrigated,07-05-2015,12,17.59375,30.9897683009999
P12A10,Irrigated,07-05-2015,13,28.58984375,31.0023568019999
P12A10,Irrigated,07-05-2015,14,25.671875,30.9742730009999
P12A10,Irrigated,07-05-2015,15,25.484375,30.9549057829999
P12A10,Irrigated,07-05-2015,16,22.51171875,30.9345734469999
P12A10,Irrigated,07-05-2015,17,21.40625,30.9287636629999
P12A10,Irrigated,07-05-2015,18,15.98046875,30.9316666479999
P12A10,Irrigated,07-05-2015,19,14.92578125,30.9316666479999
P12A10,Irrigated,07-05-2015,20,14.171875,30.9326355809999
P12A10,Irrigated,07-05-2015,21,12.87109375,30.9345734469999
P12A10,Irrigated,07-05-2015,22,12.5390625,30.9413521639999
P12A10,Irrigated,07-05-2015,23,11.7734375,30.9442551489999
P12A10,Irrigated,08-05-2015,0,11.078125,30.9490959999999
P12A10,Irrigated,08-05-2015,1,11.109375,30.9510338659999
P12A10,Irrigated,08-05-2015,2,9.7578125,30.9558747169999
P12A10,Irrigated,08-05-2015,3,10.36328125,30.9616845009999
P12A10,Irrigated,08-05-2015,4,9.1015625,30.9791176679999
P12A10,Irrigated,08-05-2015,5,8.765625,30.9887993699999
P12A10,Irrigated,08-05-2015,6,9.1015625,30.9955780869999
P12A10,Irrigated,08-05-2015,7,9.328125,31.0071976549999
P12A10,Irrigated,08-05-2015,8,10.83984375,31.0081665879999
P12A10,Irrigated,08-05-2015,9,12.78515625,31.0130074389999
P12A10,Irrigated,08-05-2015,10,15.06640625,31.0130074389999
P12A10,Irrigated,08-05-2015,11,16.08203125,31.0130074389999
P12A10,Irrigated,08-05-2015,12,16,31.0130074389999
P12A10,Irrigated,08-05-2015,13,17.28515625,31.0130074389999
P12A10,Irrigated,08-05-2015,14,18.87109375,31.0139763719999
P12A10,Irrigated,08-05-2015,15,22.9375,31.0071976549999
P12A10,Irrigated,08-05-2015,16,18.45703125,30.9975159529999
P12A10,Irrigated,08-05-2015,17,18.39453125,30.9878304369999
P12A10,Irrigated,08-05-2015,18,16.71484375,30.9907372359999
P12A10,Irrigated,08-05-2015,19,13.89453125,30.9907372359999
P12A10,Irrigated,08-05-2015,20,14.359375,30.9907372359999
P12A10,Irrigated,08-05-2015,21,14.49609375,30.9907372359999
P12A10,Irrigated,08-05-2015,22,15.140625,30.9926712879999
P12A10,Irrigated,08-05-2015,23,13.85546875,31.0004189379999
P12A10,Irrigated,09-05-2015,0,13.61328125,31.0062287219999
P12A10,Irrigated,09-05-2015,1,14.09375,31.0101044539999
P12A10,Irrigated,09-05-2015,2,14.06640625,31.0081665879999
P12A10,Irrigated,09-05-2015,3,13,31.0110695729999
P12A10,Irrigated,09-05-2015,4,13.25,31.0120385059999
P12A10,Irrigated,09-05-2015,5,13.09375,31.0149453049999
P12A10,Irrigated,09-05-2015,6,12.96875,31.0188172229999
P12A10,Irrigated,09-05-2015,7,13.04296875,31.0149453049999
P12A10,Irrigated,09-05-2015,8,12.02734375,31.0246270069999
P12A10,Irrigated,09-05-2015,9,12.70703125,31.0285027389999
P12A10,Irrigated,09-05-2015,10,14.47265625,31.0265648729999
P12A10,Irrigated,09-05-2015,11,19.953125,31.0120385059999
P12A10,Irrigated,09-05-2015,12,20.1640625,31.010104454
P12A10,Irrigated,09-05-2015,13,33.1875,31.009135521
P12A10,Irrigated,09-05-2015,14,30.23828125,31.007197655
P12A10,Irrigated,09-05-2015,15,28.24609375,31.005259789
P12A10,Irrigated,09-05-2015,16,27.17578125,30.995578087
P12A10,Irrigated,09-05-2015,17,24.87109375,30.966529167
P12A10,Irrigated,09-05-2015,18,19.234375,30.949096
P12A10,Irrigated,09-05-2015,19,14.15625,30.9452240819999
P12A10,Irrigated,09-05-2015,20,12.49609375,30.944255149
P12A10,Irrigated,09-05-2015,21,12.12890625,30.9461930149999
P12A10,Irrigated,09-05-2015,22,11.76171875,30.9510338659999
P12A10,Irrigated,09-05-2015,23,11.41015625,30.953940665
P12A10,Irrigated,10-05-2015,0,10.359375,30.9568436499999
P12A10,Irrigated,10-05-2015,1,9.17578125,30.9636223669999
P12A10,Irrigated,10-05-2015,2,8.91015625,30.9752419349999
P12A10,Irrigated,10-05-2015,3,8.80859375,30.986861503
P12A10,Irrigated,10-05-2015,4,9.02734375,30.992671287
P12A10,Irrigated,10-05-2015,5,9.15625,30.997515953
P12A10,Irrigated,10-05-2015,6,7.3359375,31.008166588
P12A10,Irrigated,10-05-2015,7,6.7578125,31.012038506
P12A10,Irrigated,10-05-2015,8,8.38671875,31.009135521
P12A10,Irrigated,10-05-2015,9,10.03515625,31.012038506
P12A10,Irrigated,10-05-2015,10,18.94140625,31.013007439
P12A10,Irrigated,10-05-2015,11,17.92578125,31.014945305
P12A10,Irrigated,10-05-2015,12,18.99609375,31.014945305
P12A10,Irrigated,10-05-2015,13,31.75390625,31.013976372
P12A10,Irrigated,10-05-2015,14,32.30078125,30.970401085
P12A10,Irrigated,10-05-2015,15,32.421875,30.95975045
P12A10,Irrigated,10-05-2015,16,30.765625,30.950064934
P12A10,Irrigated,10-05-2015,17,25.4375,30.930697716
P12A10,Irrigated,10-05-2015,18,19.5625,30.890998162
P12A10,Irrigated,10-05-2015,19,14.953125,30.890029229
P12A10,Irrigated,10-05-2015,20,13.5546875,30.885188378
P12A10,Irrigated,10-05-2015,21,13.1953125,30.884219445
P12A10,Irrigated,10-05-2015,22,12.15234375,30.884219445
P12A10,Irrigated,10-05-2015,23,13.09375,30.88712243
P12A10,Irrigated,11-05-2015,0,11.0078125,30.889060296
P12A10,Irrigated,11-05-2015,1,10.01953125,30.893901147
P12A10,Irrigated,11-05-2015,2,8.98046875,30.896807946
P12A10,Irrigated,11-05-2015,3,8.26953125,30.900679864
P12A10,Irrigated,11-05-2015,4,8.546875,30.896807946
P12A10,Irrigated,11-05-2015,5,8.91015625,30.901648797
P12A10,Irrigated,11-05-2015,6,9.125,30.921016015
P12A10,Irrigated,11-05-2015,7,8.296875,30.936507501
P12A10,Irrigated,11-05-2015,8,8.625,30.945224084
P12A10,Irrigated,11-05-2015,9,10.953125,30.945224084
P12A10,Irrigated,11-05-2015,10,12.11328125,30.945224084
P12A10,Irrigated,11-05-2015,11,14.7734375,30.945224084
P12A10,Irrigated,11-05-2015,12,18.1171875,30.946193017
